canonical_species_name,canonical_name,trait,value,unit,latitude,longitude,refid,DataOrigin,DatasetID,DataID
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,6.5614035088,mm2 mg-1,53.4,-1.5,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,6.7936170213,mm2 mg-1,53.4,-1.5,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,6.2333333333,mm2 mg-1,53.4,-1.5,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,7.3280632411,mm2 mg-1,53.4,-1.5,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,6.5388888889,mm2 mg-1,53.4,-1.5,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,5.5040625,mm2 mg-1,53.4,-1.5,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,7.0125,mm2 mg-1,53.4,-1.5,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,6.7763157895,mm2 mg-1,53.4,-1.5,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,6.1026946108,mm2 mg-1,53.4,-1.5,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,5.8223418573,mm2 mg-1,53.4,-1.5,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,7.0726172466,mm2 mg-1,53.4,-1.5,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,5.8697421981,mm2 mg-1,53.4,-1.5,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,5.82,mm2 mg-1,53.4,-1.5,TRY313,TRY,412,6584
Betula nana,Betula nana,SLA,11.58,mm2 mg-1,62.7833333333333,11.0333333333333,TRY313,TRY,412,6584
Persicaria vivipara,Persicaria vivipara,SLA,18.71,mm2 mg-1,62.7833333333333,11.0333333333333,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,18.17,mm2 mg-1,62.7833333333333,11.0333333333333,TRY313,TRY,412,6584
Vaccinium uliginosum,Vaccinium uliginosum,SLA,11.65,mm2 mg-1,62.7833333333333,11.0333333333333,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,8.45,mm2 mg-1,62.7833333333333,11.0333333333333,TRY313,TRY,412,6584
Betula nana,Betula nana,SLA,11.58,mm2 mg-1,62.7833333333333,11.0333333333333,TRY313,TRY,412,6584
Persicaria vivipara,Persicaria vivipara,SLA,18.71,mm2 mg-1,62.7833333333333,11.0333333333333,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,18.17,mm2 mg-1,62.7833333333333,11.0333333333333,TRY313,TRY,412,6584
Vaccinium uliginosum,Vaccinium uliginosum,SLA,11.65,mm2 mg-1,62.7833333333333,11.0333333333333,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,8.45,mm2 mg-1,62.7833333333333,11.0333333333333,TRY313,TRY,412,6584
Betula nana,Betula nana,SLA,9.3457943925,mm2 mg-1,58.66,25.75,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,24.875621891,mm2 mg-1,58.08,27.54,TRY313,TRY,412,6584
Vaccinium uliginosum,Vaccinium uliginosum,SLA,17.301038062,mm2 mg-1,58.42,26.56,TRY313,TRY,412,6584
Betula nana,Betula nana,SLA,10.526315789,mm2 mg-1,68.35,18.82,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,16.393442623,mm2 mg-1,68.35,18.82,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,5.0505050505,mm2 mg-1,68.35,18.82,TRY313,TRY,412,6584
Betula nana,Betula nana,SLA,11.904761905,mm2 mg-1,68.3666666666667,18.76,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,13.698630137,mm2 mg-1,68.3666666666667,18.76,TRY313,TRY,412,6584
Vaccinium uliginosum,Vaccinium uliginosum,SLA,11.235955056,mm2 mg-1,68.3666666666667,18.76,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,4.2016806723,mm2 mg-1,68.3666666666667,18.76,TRY313,TRY,412,6584
Betula nana,Betula nana,SLA,12.658227848,mm2 mg-1,68.3666666666667,18.76,TRY313,TRY,412,6584
Vaccinium uliginosum,Vaccinium uliginosum,SLA,13.698630137,mm2 mg-1,68.3666666666667,18.76,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,3.9215686275,mm2 mg-1,68.3666666666667,18.76,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,22.515018315,mm2 mg-1,52.0158166333018,5.48655080672798,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,28.600448934,mm2 mg-1,52.0206165339789,5.42420751950402,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,29.388828039,mm2 mg-1,52.0600282628496,5.76019925571409,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,22.147502904,mm2 mg-1,52.0786512448462,5.8865095971342,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,7.3858666667,mm2 mg-1,52.0452565443942,5.93768107883327,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,18.810983397,mm2 mg-1,52.0452565443942,5.93768107883327,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,12.267283158,mm2 mg-1,56.62832,-99.94196,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,9.0462408681,mm2 mg-1,55.90644,-98.97953,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,7.3951077284,mm2 mg-1,55.86351,-98.48128,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,11.652784059,mm2 mg-1,55.86351,-98.48128,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,8.5095394325,mm2 mg-1,55.86407,-98.4826,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,8.4145217014,mm2 mg-1,55.86407,-98.4826,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,8.469051398,mm2 mg-1,55.90813,-98.51922,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,14.518956177,mm2 mg-1,55.90806,-98.51529,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,13.399759728,mm2 mg-1,55.88155,-98.47954,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,10.764857502,mm2 mg-1,55.88155,-98.47954,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,2.0933821444,mm2 mg-1,55.88155,-98.47954,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,32.062395659,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,29.367087794,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,46.821804671,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,33.162300099,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,41.872709163,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,38.794634146,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,34.008675889,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,48.883033175,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,45.638275862,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,44.382740741,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,25.793328729,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,23.946138044,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,26.299635678,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,27.023911672,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,29.139808917,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,20.72416185,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,25.886252588,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,28.989373494,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,27.396480186,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,25.964068241,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,45.644056604,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,41.335858586,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,44.76101833,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,35.181277533,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,37.295710491,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,38.004679376,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,50.91171831,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,47.108693182,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,36.031813305,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,31.420691004,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,29.003472841,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,29.624910778,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,27.776947368,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,25.614524285,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,27.331099015,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,31.13753032,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,31.709520078,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,28.194616352,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,27.701865559,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,32.394971198,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Persicaria vivipara,Persicaria vivipara,SLA,14.228813559,mm2 mg-1,43.21902472723,-4.98550169751,TRY313,TRY,412,6584
Persicaria vivipara,Persicaria vivipara,SLA,14.864,mm2 mg-1,43.21902472723,-4.98550169751,TRY313,TRY,412,6584
Persicaria vivipara,Persicaria vivipara,SLA,13.325396825,mm2 mg-1,43.21902472723,-4.98550169751,TRY313,TRY,412,6584
Persicaria vivipara,Persicaria vivipara,SLA,16.733333333,mm2 mg-1,43.21902472723,-4.98550169751,TRY313,TRY,412,6584
Persicaria vivipara,Persicaria vivipara,SLA,16.044776119,mm2 mg-1,43.21902472723,-4.98550169751,TRY313,TRY,412,6584
Vaccinium uliginosum,Vaccinium uliginosum,SLA,21.843137255,mm2 mg-1,43.21902472723,-4.98550169751,TRY313,TRY,412,6584
Vaccinium uliginosum,Vaccinium uliginosum,SLA,10.777777778,mm2 mg-1,43.21902472723,-4.98550169751,TRY313,TRY,412,6584
Vaccinium uliginosum,Vaccinium uliginosum,SLA,13.324503311,mm2 mg-1,43.21902472723,-4.98550169751,TRY313,TRY,412,6584
Vaccinium uliginosum,Vaccinium uliginosum,SLA,16.191780822,mm2 mg-1,43.21902472723,-4.98550169751,TRY313,TRY,412,6584
Vaccinium uliginosum,Vaccinium uliginosum,SLA,14.520710059,mm2 mg-1,43.21902472723,-4.98550169751,TRY313,TRY,412,6584
Vaccinium uliginosum,Vaccinium uliginosum,SLA,14.036764706,mm2 mg-1,43.21902472723,-4.98550169751,TRY313,TRY,412,6584
Vaccinium uliginosum,Vaccinium uliginosum,SLA,16,mm2 mg-1,43.21902472723,-4.98550169751,TRY313,TRY,412,6584
Vaccinium uliginosum,Vaccinium uliginosum,SLA,14.547826087,mm2 mg-1,43.21902472723,-4.98550169751,TRY313,TRY,412,6584
Vaccinium uliginosum,Vaccinium uliginosum,SLA,18.583333333,mm2 mg-1,43.21902472723,-4.98550169751,TRY313,TRY,412,6584
Vaccinium uliginosum,Vaccinium uliginosum,SLA,13.256410256,mm2 mg-1,43.21902472723,-4.98550169751,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,23.957805907,mm2 mg-1,43.27957883765,-5.16509922609,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,27.3125,mm2 mg-1,43.27957883765,-5.16509922609,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,28.160714286,mm2 mg-1,43.27957883765,-5.16509922609,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,26.335260116,mm2 mg-1,43.27957883765,-5.16509922609,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,24.298245614,mm2 mg-1,43.27957883765,-5.16509922609,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,23.576923077,mm2 mg-1,43.27957883765,-5.16509922609,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,24.582010582,mm2 mg-1,43.27957883765,-5.16509922609,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,22.646511628,mm2 mg-1,43.27957883765,-5.16509922609,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,23.218604651,mm2 mg-1,43.27957883765,-5.16509922609,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,27.175,mm2 mg-1,43.27957883765,-5.16509922609,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,32.062395659,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,29.367087794,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,46.821804671,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,33.162300099,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,41.872709163,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,38.794634146,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,34.008675889,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,48.883033175,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,45.638275862,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,44.382740741,mm2 mg-1,42.51,13.17,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,25.793328729,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,23.946138044,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,26.299635678,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,27.023911672,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,29.139808917,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,20.72416185,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,25.886252588,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,28.989373494,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,27.396480186,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,25.964068241,mm2 mg-1,42.56,13.09,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,45.644056604,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,41.335858586,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,44.76101833,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,35.181277533,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,37.295710491,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,38.004679376,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,50.91171831,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,47.108693182,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,36.031813305,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,31.420691004,mm2 mg-1,42.49,13.22,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,29.003472841,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,29.624910778,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,27.776947368,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,25.614524285,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,27.331099015,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,31.13753032,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,31.709520078,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,28.194616352,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,27.701865559,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,32.394971198,mm2 mg-1,42.59,13.12,TRY313,TRY,412,6584
Persicaria vivipara,Persicaria vivipara,SLA,5.7819580707,mm2 mg-1,40.05,-105.58,TRY313,TRY,412,6584
Persicaria vivipara,Persicaria vivipara,SLA,16.96053193,mm2 mg-1,33.65,101.866666666667,TRY313,TRY,412,6584
Persicaria vivipara,Persicaria vivipara,SLA,12.92464678,mm2 mg-1,33.65,101.866666666667,TRY313,TRY,412,6584
Persicaria vivipara,Persicaria vivipara,SLA,10.65723623,mm2 mg-1,37.6166666666667,101.2,TRY313,TRY,412,6584
Persicaria vivipara,Persicaria vivipara,SLA,13.72527964,mm2 mg-1,37.6166666666667,101.2,TRY313,TRY,412,6584
Persicaria vivipara,Persicaria vivipara,SLA,7.569558431,mm2 mg-1,34,102,TRY313,TRY,412,6584
Persicaria vivipara,Persicaria vivipara,SLA,7.917550314,mm2 mg-1,34,102,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea,SLA,17.23,mm2 mg-1,42.6833333333333,141.6,TRY313,TRY,412,6584
Betula nana,Betula nana,SLA,15.625,mm2 mg-1,67.86,34.48,TRY313,TRY,412,6584
Solidago virgaurea,Solidago virgaurea subsp. lapponica,SLA,22.727272727,mm2 mg-1,67.86,34.48,TRY313,TRY,412,6584
Vaccinium myrtillus,Vaccinium myrtillus,SLA,18.518518519,mm2 mg-1,67.86,34.48,TRY313,TRY,412,6584
Vaccinium uliginosum,Vaccinium uliginosum,SLA,15.384615385,mm2 mg-1,67.86,34.48,TRY313,TRY,412,6584
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,7.1942446043,mm2 mg-1,67.86,34.48,TRY313,TRY,412,6584
Persicaria vivipara,Persicaria vivipara,SLA,15.873015873,mm2 mg-1,67.86,34.48,TRY313,TRY,412,6584
Betula nana,Betula nana,SLA,14.3401270544952,mm2 mg-1,68.33,18.85,TRY251,TRY,1,6582
Persicaria vivipara,Persicaria vivipara,SLA,18.6197836483619,mm2 mg-1,68.33,18.85,TRY251,TRY,1,6582
Solidago virgaurea,Solidago virgaurea,SLA,27.5318529257063,mm2 mg-1,68.33,18.85,TRY251,TRY,1,6582
Vaccinium myrtillus,Vaccinium myrtillus,SLA,20.7515578346859,mm2 mg-1,68.33,18.85,TRY251,TRY,1,6582
Vaccinium uliginosum,Vaccinium uliginosum,SLA,15.6827174474814,mm2 mg-1,68.33,18.85,TRY251,TRY,1,6582
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,7.48998941899068,mm2 mg-1,68.33,18.85,TRY251,TRY,1,6582
Vaccinium myrtillus,Vaccinium myrtillus,SLA,18.23,mm2 mg-1,53.4,-1.5,TRY61,TRY,37,6582
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,5.82,mm2 mg-1,53.4,-1.5,TRY61,TRY,37,6582
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,5.82,mm2 mg-1,53.4,-1.5,TRY68,TRY,89,6582
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,5.82,mm2 mg-1,53.4,-1.5,TRY68,TRY,89,6582
Betula nana,Betula nana,SLA,11.9,mm2 mg-1,68.63,-149.57,TRY68,TRY,89,6582
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,6.52,mm2 mg-1,68.63,-149.57,TRY68,TRY,89,6582
Betula nana,Betula nana,SLA,11.9,mm2 mg-1,68.63,-149.57,TRY68,TRY,89,6582
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,6.52,mm2 mg-1,68.63,-149.57,TRY68,TRY,89,6582
Betula nana,Betula nana,SLA,14.3,mm2 mg-1,68.3,18.9,TRY68,TRY,89,6582
Persicaria vivipara,Persicaria vivipara,SLA,18.6,mm2 mg-1,68.3,18.9,TRY68,TRY,89,6582
Solidago virgaurea,Solidago virgaurea,SLA,27.5,mm2 mg-1,68.3,18.9,TRY68,TRY,89,6582
Vaccinium myrtillus,Vaccinium myrtillus,SLA,20.8,mm2 mg-1,68.3,18.9,TRY68,TRY,89,6582
Vaccinium uliginosum,Vaccinium uliginosum,SLA,15.7,mm2 mg-1,68.3,18.9,TRY68,TRY,89,6582
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,7.5,mm2 mg-1,68.3,18.9,TRY68,TRY,89,6582
Vaccinium myrtillus,Vaccinium myrtillus,SLA,20.4,mm2 mg-1,59.2,18,TRY68,TRY,89,6582
Vaccinium vitis-idaea,Vaccinium vitis-idaea,SLA,6.9,mm2 mg-1,59.2,18,TRY68,TRY,89,6582
Betula nana,Betula nana,SLA,11.62,mm2 mg-1,51.8011023592,10.5487493298,TRY147,TRY,25,6583
Betula nana,Betula nana,SLA,12.01,mm2 mg-1,51.8011023592,10.5487493298,TRY147,TRY,25,6583
Betula nana,Betula nana,SLA,15.13,mm2 mg-1,51.8011023592,10.5487493298,TRY147,TRY,25,6583
Betula nana,Betula nana,SLA,10.11,mm2 mg-1,51.8011023592,10.5487493298,TRY147,TRY,25,6583
Betula nana,Betula nana,SLA,11.62,mm2 mg-1,51.8011023592,10.5487493298,TRY147,TRY,25,6583
Betula nana,Betula nana,SLA,12.96,mm2 mg-1,51.8011023592,10.5487493298,TRY147,TRY,25,6582
Betula nana,Betula nana,SLA,12.96,mm2 mg-1,51.8011023592,10.5487493298,TRY147,TRY,25,6582
Betula nana,Betula nana,SLA,17.45,mm2 mg-1,51.8011023592,10.5487493298,TRY147,TRY,25,6582
Betula nana,Betula nana,SLA,10.24,mm2 mg-1,51.8011023592,10.5487493298,TRY147,TRY,25,6582
Betula nana,Betula nana,SLA,12.96,mm2 mg-1,51.8011023592,10.5487493298,TRY147,TRY,25,6582
Betula nana,Betula nana,SLA,10,mm2 mg-1,62.7437150156,11.0493340409,TRY147,TRY,25,6583
Betula nana,Betula nana,SLA,10.16,mm2 mg-1,62.7437150156,11.0493340409,TRY147,TRY,25,6583
Betula nana,Betula nana,SLA,10.9,mm2 mg-1,62.7437150156,11.0493340409,TRY147,TRY,25,6583
Betula nana,Betula nana,SLA,9.58,mm2 mg-1,62.7437150156,11.0493340409,TRY147,TRY,25,6583
Betula nana,Betula nana,SLA,10,mm2 mg-1,62.7437150156,11.0493340409,TRY147,TRY,25,6583
Betula nana,Betula nana,SLA,12.3,mm2 mg-1,62.7437150156,11.0493340409,TRY147,TRY,25,6583
Betula nana,Betula nana,SLA,12.25,mm2 mg-1,62.7437150156,11.0493340409,TRY147,TRY,25,6583
Betula nana,Betula nana,SLA,15,mm2 mg-1,62.7437150156,11.0493340409,TRY147,TRY,25,6583
Betula nana,Betula nana,SLA,9.6,mm2 mg-1,62.7437150156,11.0493340409,TRY147,TRY,25,6583
Betula nana,Betula nana,SLA,12.3,mm2 mg-1,62.7437150156,11.0493340409,TRY147,TRY,25,6583
Persicaria vivipara,Persicaria vivipara,SLA,18.6,mm2 mg-1,62.7437150156,11.0493340409,TRY147,TRY,25,6583
Persicaria vivipara,Persicaria vivipara,SLA,18.13,mm2 mg-1,62.7437150156,11.0493340409,TRY147,TRY,25,6583
Persicaria vivipara,Persicaria vivipara,SLA,20.2,mm2 mg-1,62.7437150156,11.0493340409,TRY147,TRY,25,6583
